Date,ET,PCP,SR,VP,AT,RH,DPT,WD,ST,WS
2021-07-18 11:00:00,0.03,0.0,1735,15.2,84.9,37.0,55.8,73,81.4,1.4752319999999999
2021-07-18 12:00:00,0.03,0.0,1782,15.1,90.2,31.0,55.6,24,83.8,1.56464
2021-07-18 13:00:00,0.03,0.0,1737,14.5,94.1,27.0,54.5,321,86.2,2.503424
2021-07-18 14:00:00,0.02,0.0,1029,13.1,93.2,25.0,51.6,355,88.5,3.3528
2021-07-18 15:00:00,0.02,0.0,1358,14.5,97.0,24.0,54.4,329,90.1,2.056384
2021-07-18 16:00:00,0.02,0.0,1438,14.3,98.5,23.0,54.1,342,91.1,1.8328639999999998
2021-07-18 17:00:00,0.02,0.0,908,13.6,94.6,24.0,52.8,306,91.7,3.039872
2021-07-18 18:00:00,0.01,0.0,512,13.2,91.4,26.0,51.9,308,92.0,2.548128
2021-07-18 19:00:00,0.0,0.0,162,13.4,85.9,32.0,52.4,312,91.8,1.922272
2021-07-18 20:00:00,0.0,0.0,26,13.4,79.3,39.0,52.4,307,91.2,2.2352
2021-07-18 21:00:00,0.0,0.0,0,14.4,75.3,48.0,54.4,291,90.2,2.592832
2021-07-18 22:00:00,0.0,0.0,0,14.3,73.9,50.0,54.2,316,89.1,1.6987519999999998
2021-07-18 23:00:00,0.0,0.0,0,14.3,70.7,56.0,54.1,328,87.9,1.609344
2021-07-19 01:00:00,0.0,0.0,0,15.1,66.9,67.0,55.6,298,85.8,1.0728959999999998
2021-07-19 02:00:00,0.0,0.0,0,15.1,65.3,71.0,55.7,340,84.7,1.385824
2021-07-19 03:00:00,0.0,0.0,0,15.3,64.4,74.0,56.0,350,83.7,1.162304
2021-07-19 04:00:00,0.0,0.0,0,16.9,62.8,86.0,58.7,328,82.8,1.1176
2021-07-19 05:00:00,0.0,0.0,1,18.1,61.2,98.0,60.7,313,81.9,1.385824
2021-07-19 06:00:00,0.0,0.0,70,18.9,62.2,99.0,61.9,305,81.1,1.78816
2021-07-19 07:00:00,0.0,0.0,381,19.5,66.8,87.0,62.8,292,80.4,1.8775680000000001
2021-07-19 08:00:00,0.01,0.0,732,18.7,72.4,69.0,61.6,308,80.0,1.519936
2021-07-19 09:00:00,0.02,0.0,1216,16.3,77.7,50.0,57.8,34,80.1,1.162304
2021-07-19 10:00:00,0.01,0.0,904,16.2,81.4,44.0,57.6,316,81.0,1.0728959999999998
2021-07-19 11:00:00,0.02,0.0,1337,17.6,83.9,44.0,59.9,322,82.6,2.2799039999999997
2021-07-19 12:00:00,0.03,0.0,1685,15.2,89.4,32.0,55.7,352,84.0,2.503424
2021-07-19 13:00:00,0.03,0.0,1848,14.4,92.3,28.0,54.4,328,85.8,2.6375360000000003
2021-07-19 14:00:00,0.03,0.0,1768,14.1,93.9,26.0,53.7,341,87.6,3.218688
2021-07-19 15:00:00,0.03,0.0,1595,15.2,94.0,28.0,55.7,323,89.1,3.531616
2021-07-19 16:00:00,0.02,0.0,1044,15.5,94.2,28.0,56.3,315,90.2,2.6375360000000003
2021-07-19 17:00:00,0.02,0.0,911,9.9,95.5,17.0,44.3,215,91.1,3.7104320000000004
2021-07-19 18:00:00,0.01,0.0,544,10.8,92.3,21.0,46.5,265,91.3,3.12928
2021-07-19 19:00:00,0.01,0.0,227,12.8,86.4,30.0,51.1,298,91.0,2.771648
2021-07-19 20:00:00,0.0,0.0,20,13.7,79.4,40.0,53.0,285,90.6,3.621024
2021-07-19 21:00:00,0.0,0.0,0,12.2,77.7,38.0,49.9,249,89.9,1.6987519999999998
2021-07-19 22:00:00,0.0,0.0,0,11.3,75.4,38.0,47.8,203,88.9,1.34112
2021-07-19 23:00:00,0.0,0.0,0,10.1,75.5,33.0,44.8,244,87.8,1.609344
2021-07-20 01:00:00,0.0,0.0,0,14.5,63.6,72.0,54.5,335,85.6,1.743456
2021-07-20 02:00:00,0.0,0.0,0,17.2,60.9,94.0,59.3,23,84.7,1.1176
2021-07-20 03:00:00,0.0,0.0,0,17.3,59.6,99.0,59.4,331,83.6,1.028192
2021-07-20 04:00:00,0.0,0.0,0,16.9,58.9,99.0,58.7,58,82.6,0.804672
2021-07-20 05:00:00,0.0,0.0,3,15.7,56.9,99.0,56.7,25,81.6,0.67056
2021-07-20 06:00:00,0.0,0.0,120,16.5,58.3,99.0,58.1,179,80.6,1.028192
2021-07-20 07:00:00,0.01,0.0,440,18.7,66.8,83.0,61.7,334,79.7,1.162304
2021-07-20 08:00:00,0.01,0.0,845,16.1,70.4,63.0,57.3,68,79.1,1.162304
2021-07-20 09:00:00,0.02,0.0,1231,15.4,74.3,53.0,56.1,63,79.2,1.6987519999999998
2021-07-20 10:00:00,0.02,0.0,1544,14.2,80.5,40.0,54.0,338,80.1,1.34112
2021-07-20 11:00:00,0.03,0.0,1761,15.6,84.1,39.0,56.5,39,81.7,2.101088
2021-07-20 12:00:00,0.03,0.0,1892,15.1,85.8,36.0,55.6,52,83.7,2.45872
2021-07-20 13:00:00,0.03,0.0,1912,14.6,88.9,31.0,54.7,41,85.9,2.1457919999999997
2021-07-20 14:00:00,0.03,0.0,1832,14.4,91.7,28.0,54.3,35,88.1,1.8775680000000001
2021-07-20 15:00:00,0.03,0.0,1644,12.7,94.2,23.0,50.9,202,90.0,1.922272
2021-07-20 16:00:00,0.03,0.0,1387,11.5,93.9,21.0,48.2,256,91.5,3.79984
2021-07-20 17:00:00,0.02,0.0,1050,11.2,93.2,21.0,47.6,219,92.1,3.7104320000000004
2021-07-20 18:00:00,0.02,0.0,643,11.1,90.4,23.0,47.3,224,92.2,3.978656
2021-07-20 19:00:00,0.01,0.0,256,9.9,86.5,23.0,44.2,220,91.9,4.112768
2021-07-20 20:00:00,0.01,0.0,23,9.2,80.4,26.0,42.4,198,91.3,4.783328
2021-07-20 21:00:00,0.0,0.0,0,10.5,73.6,37.0,45.9,146,,2.2799039999999997
2021-07-20 22:00:00,0.0,0.0,0,10.8,70.7,42.0,46.6,153,,1.922272
2021-07-20 23:00:00,0.0,0.0,0,11.7,67.9,50.0,48.7,164,88.2,2.369312
2021-07-21 01:00:00,0.0,0.0,0,11.3,67.0,50.0,47.7,176,85.7,1.966976
2021-07-21 02:00:00,0.0,0.0,0,11.2,64.3,54.0,47.4,235,84.6,1.028192
2021-07-21 03:00:00,0.0,0.0,0,11.5,58.9,68.0,48.2,302,83.5,0.804672
2021-07-21 04:00:00,0.0,0.0,1,12.1,57.1,76.0,49.6,332,82.4,0.8493759999999999
2021-07-21 05:00:00,0.0,0.0,3,15.5,56.6,99.0,56.4,5,81.2,0.89408
2021-07-21 06:00:00,0.0,0.0,120,17.0,59.5,98.0,58.9,15,80.2,0.8493759999999999
2021-07-21 07:00:00,0.01,0.0,449,19.6,65.6,91.0,62.9,50,79.2,1.56464
2021-07-21 08:00:00,0.01,0.0,855,14.7,73.0,53.0,55.0,22,78.6,1.519936
2021-07-21 09:00:00,0.02,0.0,1232,13.4,76.4,43.0,52.4,50,78.7,1.251712
2021-07-21 10:00:00,0.02,0.0,1538,13.0,80.8,36.0,51.4,295,79.7,1.385824
2021-07-21 11:00:00,0.03,0.0,1761,12.6,83.8,32.0,50.8,30,81.4,1.4752319999999999
2021-07-21 12:00:00,0.03,0.0,1892,13.1,87.7,29.0,51.7,314,83.5,2.1457919999999997
2021-07-21 13:00:00,0.03,0.0,1916,14.2,89.8,30.0,53.9,320,85.6,2.8163519999999997
2021-07-21 14:00:00,0.03,0.0,1836,14.7,91.0,30.0,54.9,323,87.5,3.3975039999999996
2021-07-21 15:00:00,0.03,0.0,1654,13.3,93.5,25.0,52.2,312,89.1,2.995168
2021-07-21 16:00:00,0.03,0.0,1390,11.6,95.0,21.0,48.4,12,90.3,2.90576
2021-07-21 17:00:00,0.02,0.0,1061,5.3,95.1,9.0,28.3,238,91.2,3.3975039999999996
2021-07-21 18:00:00,0.02,0.0,650,5.4,92.3,10.0,28.8,225,91.3,3.844544
2021-07-21 19:00:00,0.01,0.0,252,7.1,87.1,16.0,35.6,227,91.0,3.084576
2021-07-21 20:00:00,0.0,0.0,21,9.4,78.9,28.0,42.8,158,90.4,1.8328639999999998
2021-07-21 21:00:00,0.0,0.0,0,8.6,74.2,30.0,40.7,179,89.4,2.324608
2021-07-21 22:00:00,0.0,0.0,0,9.4,71.2,36.0,42.8,178,88.4,2.9504639999999998
2021-07-21 23:00:00,0.0,0.0,0,9.5,69.5,39.0,43.2,271,87.3,1.430528
2021-07-22 01:00:00,0.0,0.0,0,12.5,61.0,68.0,50.4,341,84.9,1.0728959999999998
2021-07-22 02:00:00,0.0,0.0,0,13.7,59.5,79.0,53.0,308,83.7,1.430528
2021-07-22 03:00:00,0.0,0.0,0,15.1,59.2,88.0,55.6,268,82.5,0.8493759999999999
2021-07-22 04:00:00,0.0,0.0,2,14.5,58.8,86.0,54.6,262,81.5,0.9387840000000001
2021-07-22 05:00:00,0.0,0.0,3,15.1,56.2,98.0,55.6,62,80.5,0.8493759999999999
2021-07-22 06:00:00,0.0,0.0,111,16.3,58.0,99.0,57.7,185,79.6,0.67056
2021-07-22 07:00:00,0.01,0.0,438,15.4,67.7,67.0,56.2,1,78.7,1.162304
2021-07-22 08:00:00,0.01,0.0,844,14.7,73.1,53.0,54.8,310,78.2,1.430528
2021-07-22 09:00:00,0.02,0.0,1232,14.3,77.5,44.0,54.2,319,78.5,1.78816
2021-07-22 10:00:00,0.02,0.0,1542,14.6,82.3,39.0,54.7,337,79.5,1.743456
2021-07-22 11:00:00,0.03,0.0,1766,14.3,85.4,34.0,54.1,333,81.1,1.56464
2021-07-22 12:00:00,0.03,0.0,1896,14.7,88.0,33.0,54.9,321,83.2,2.548128
2021-07-22 13:00:00,0.03,0.0,1925,14.8,89.3,31.0,55.1,309,85.3,2.995168
2021-07-22 14:00:00,0.03,0.0,1848,14.9,91.9,29.0,55.3,324,87.2,2.771648
2021-07-22 15:00:00,0.03,0.0,1666,14.5,94.3,26.0,54.5,333,89.0,2.548128
2021-07-22 16:00:00,0.02,0.0,1390,13.2,94.6,24.0,52.0,40,90.5,1.6987519999999998
2021-07-22 17:00:00,0.02,0.0,1071,9.8,94.6,18.0,44.0,275,91.3,2.90576
2021-07-22 18:00:00,0.01,0.0,654,12.6,89.8,26.0,50.8,302,91.5,3.173984
2021-07-22 19:00:00,0.01,0.0,260,9.6,85.9,23.0,43.4,238,91.3,3.7104320000000004
2021-07-22 20:00:00,0.0,0.0,22,9.1,78.9,27.0,42.1,183,90.7,1.8328639999999998
2021-07-22 21:00:00,0.0,0.0,0,10.3,73.8,36.0,45.2,202,89.8,1.6987519999999998
2021-07-22 22:00:00,0.0,0.0,0,12.9,67.9,55.0,51.3,256,88.6,0.983488
2021-07-22 23:00:00,0.0,0.0,0,14.0,62.2,73.0,53.5,49,87.2,1.207008
2021-07-23 01:00:00,0.0,0.0,0,12.8,59.1,75.0,51.0,299,84.5,1.1176
2021-07-23 02:00:00,0.0,0.0,1,15.8,57.4,98.0,56.9,315,83.2,1.162304
2021-07-23 03:00:00,0.0,0.0,1,15.8,57.2,99.0,56.9,94,82.0,0.759968
2021-07-23 04:00:00,0.0,0.0,0,15.2,56.1,99.0,55.8,285,80.9,1.296416
2021-07-23 05:00:00,0.0,0.0,3,15.4,56.5,99.0,56.2,196,79.9,0.983488
2021-07-23 06:00:00,0.0,0.0,108,15.9,57.2,99.0,57.0,271,79.0,1.207008
2021-07-23 07:00:00,0.0,0.0,441,19.3,64.1,94.0,62.4,303,78.3,2.1457919999999997
2021-07-23 08:00:00,0.01,0.0,856,19.2,69.8,77.0,62.4,308,78.0,2.503424
2021-07-23 09:00:00,0.02,0.0,1244,19.2,74.3,66.0,62.3,309,78.3,2.771648
2021-07-23 10:00:00,0.02,0.0,1547,17.3,81.1,48.0,59.4,308,79.1,2.369312
2021-07-23 11:00:00,0.03,0.0,1766,13.3,85.7,32.0,52.2,302,80.5,2.503424
2021-07-23 12:00:00,0.03,0.0,1887,12.6,90.1,26.0,50.8,323,82.3,2.101088
2021-07-23 13:00:00,0.03,0.0,1908,12.2,92.7,23.0,49.9,338,84.6,2.1457919999999997
2021-07-23 14:00:00,0.03,0.0,1817,11.2,96.0,19.0,47.6,359,86.8,2.2352
2021-07-23 15:00:00,0.03,0.0,1638,10.9,97.8,18.0,46.7,352,88.8,2.68224
2021-07-23 16:00:00,0.03,0.0,1364,12.7,96.6,22.0,51.0,313,90.3,3.039872
2021-07-23 17:00:00,0.02,0.0,1009,13.6,92.7,26.0,52.8,319,91.0,3.933952
2021-07-23 18:00:00,0.01,0.0,616,15.1,90.3,31.0,55.6,310,91.1,2.8163519999999997
2021-07-23 19:00:00,0.01,0.0,234,12.9,87.7,29.0,51.4,303,91.0,2.101088
2021-07-23 20:00:00,0.0,0.0,19,12.5,77.9,38.0,50.5,307,90.5,2.548128
2021-07-23 21:00:00,0.0,0.0,0,10.3,74.2,36.0,45.4,290,89.7,1.8775680000000001
2021-07-23 22:00:00,0.0,0.0,0,9.6,72.6,35.0,43.6,114,88.6,0.983488
2021-07-23 23:00:00,0.0,0.0,0,10.7,68.8,44.0,46.2,274,87.3,1.0728959999999998
2021-07-24 01:00:00,0.0,0.0,0,13.5,62.5,70.0,52.5,353,84.7,1.519936
2021-07-24 02:00:00,0.0,0.0,0,15.9,61.3,86.0,57.1,288,83.6,1.8775680000000001
2021-07-24 03:00:00,0.0,0.0,0,17.3,60.2,97.0,59.4,340,82.7,1.609344
2021-07-24 04:00:00,0.0,0.0,0,17.1,59.3,99.0,59.0,292,81.8,1.56464
2021-07-24 05:00:00,0.0,0.0,3,16.3,58.0,99.0,57.8,3,80.9,1.0728959999999998
2021-07-24 06:00:00,0.0,0.0,82,17.1,59.3,99.0,59.1,356,80.1,0.983488
2021-07-24 07:00:00,0.0,0.0,403,19.6,65.7,90.0,62.9,315,79.3,1.56464
2021-07-24 08:00:00,0.01,0.0,809,18.9,70.1,75.0,61.9,6,78.9,0.983488
2021-07-24 09:00:00,0.02,0.0,1195,17.4,76.1,57.0,59.6,322,79.0,1.251712
2021-07-24 10:00:00,0.02,0.0,1511,15.5,80.3,44.0,56.3,32,79.9,2.01168
2021-07-24 11:00:00,0.03,0.0,1737,16.6,83.7,42.0,58.3,352,81.4,2.503424
2021-07-24 12:00:00,0.03,0.0,1863,16.8,88.5,37.0,58.5,344,83.2,2.324608
2021-07-24 13:00:00,0.03,0.0,1879,15.8,92.0,31.0,56.9,319,85.3,2.6375360000000003
2021-07-24 14:00:00,0.03,0.0,1807,15.8,94.1,29.0,56.9,311,87.2,2.9504639999999998
2021-07-24 15:00:00,0.03,0.0,1629,15.3,94.0,28.0,56.0,312,88.9,3.6657279999999997
2021-07-24 16:00:00,0.02,0.0,1353,14.8,95.3,26.0,55.1,322,90.1,2.995168
2021-07-24 17:00:00,0.02,0.0,1012,15.0,95.2,26.0,55.4,308,90.9,3.039872
2021-07-24 18:00:00,0.01,0.0,598,14.4,91.0,29.0,54.4,310,91.0,3.3528
2021-07-24 19:00:00,0.01,0.0,217,14.0,84.4,35.0,53.6,310,90.9,2.90576
2021-07-24 20:00:00,0.0,0.0,16,13.6,76.6,43.0,52.7,302,90.5,2.2352
2021-07-24 21:00:00,0.0,0.0,0,11.2,74.7,38.0,47.4,284,89.7,2.1457919999999997
2021-07-24 22:00:00,0.0,0.0,0,8.7,73.8,30.0,40.9,293,88.6,2.056384
2021-07-24 23:00:00,0.0,0.0,0,9.2,71.3,35.0,42.2,312,87.4,1.6987519999999998
2021-07-25 01:00:00,0.0,0.0,0,12.9,65.0,61.0,51.2,101,85.0,0.89408
2021-07-25 02:00:00,0.0,0.0,0,13.0,63.7,64.0,51.4,77,84.0,0.804672
2021-07-25 03:00:00,0.0,0.0,0,14.0,60.9,77.0,53.6,4,83.0,1.1176
2021-07-25 04:00:00,0.0,0.0,0,15.8,60.4,88.0,56.8,331,82.0,1.296416
2021-07-25 05:00:00,0.0,0.0,2,16.5,58.4,99.0,58.1,308,81.1,1.296416
2021-07-25 06:00:00,0.0,0.0,67,17.0,59.6,98.0,59.0,280,80.3,1.743456
2021-07-25 07:00:00,0.0,0.0,376,17.5,66.4,79.0,59.6,344,79.6,1.296416
2021-07-25 08:00:00,0.01,0.0,782,15.1,71.9,57.0,55.6,332,79.2,1.56464
2021-07-25 09:00:00,0.02,0.0,1176,14.2,76.2,46.0,54.0,5,79.3,1.430528
2021-07-25 10:00:00,0.02,0.0,1406,14.3,80.1,41.0,54.1,43,80.1,1.207008
2021-07-25 11:00:00,0.03,0.0,1708,15.8,84.3,39.0,56.9,317,81.6,2.592832
2021-07-25 12:00:00,0.03,0.0,1658,15.6,87.3,35.0,56.6,318,83.4,2.68224
2021-07-25 13:00:00,0.03,0.0,1836,15.8,92.1,31.0,56.9,322,85.2,2.592832
2021-07-25 14:00:00,0.03,0.0,1747,14.6,95.8,25.0,54.7,322,87.0,2.861056
2021-07-25 15:00:00,0.03,0.0,1456,11.6,95.1,21.0,48.4,305,88.6,4.202176
2021-07-25 16:00:00,0.03,0.0,1089,9.4,93.8,17.0,42.9,291,89.7,5.006848
2021-07-25 17:00:00,0.02,0.0,873,8.9,92.5,17.0,41.6,290,90.3,5.14096
2021-07-25 18:00:00,0.02,0.0,488,6.1,91.4,12.0,32.0,279,90.5,4.380992
2021-07-25 19:00:00,0.01,0.0,173,6.7,88.6,15.0,34.3,255,90.4,2.6375360000000003
2021-07-25 20:00:00,0.0,0.0,11,8.7,82.4,23.0,40.8,260,90.0,1.78816
2021-07-25 21:00:00,0.0,0.0,0,8.7,76.6,28.0,41.0,307,89.2,1.34112
2021-07-25 22:00:00,0.01,0.0,0,5.4,79.5,16.0,28.8,251,88.2,2.8163519999999997
2021-07-25 23:00:00,0.0,0.0,0,6.3,76.9,20.0,32.9,266,87.1,2.45872
2021-07-26 01:00:00,0.0,0.0,0,10.9,66.4,49.0,46.8,348,85.3,1.296416
2021-07-26 02:00:00,0.0,0.0,0,11.7,65.2,55.0,48.8,4,84.4,1.4752319999999999
2021-07-26 03:00:00,0.0,0.0,0,12.9,61.4,69.0,51.3,35,83.5,0.983488
2021-07-26 04:00:00,0.0,0.0,0,13.6,60.0,77.0,52.7,310,82.7,1.8328639999999998
2021-07-26 05:00:00,0.0,0.0,1,15.0,60.0,85.0,55.5,310,81.9,1.8775680000000001
2021-07-26 06:00:00,0.0,0.0,34,17.3,60.6,96.0,59.4,276,81.2,1.609344
2021-07-26 07:00:00,0.0,0.0,288,17.3,63.6,86.0,59.5,28,80.5,1.78816
2021-07-26 08:00:00,0.0,0.0,378,17.5,66.8,78.0,59.6,326,80.0,1.56464
2021-07-26 09:00:00,0.01,0.0,452,14.4,69.1,59.0,54.3,358,79.8,1.1176
2021-07-26 10:00:00,0.01,0.0,651,14.1,72.3,52.0,53.7,353,79.9,1.028192
2021-07-26 11:00:00,0.02,0.0,1132,15.4,75.1,52.0,56.2,28,80.3,1.654048
2021-07-26 12:00:00,0.01,0.0,978,15.6,76.4,50.0,56.5,18,81.0,2.414016
2021-07-26 13:00:00,0.03,0.0,1852,16.2,81.8,44.0,57.6,333,82.0,2.68224
2021-07-26 14:00:00,0.03,0.0,1745,16.4,83.9,41.0,57.9,318,83.2,3.218688
2021-07-26 15:00:00,0.03,0.0,1545,16.1,85.4,39.0,57.3,334,84.6,3.218688
2021-07-26 16:00:00,0.02,0.0,1265,15.9,85.2,38.0,57.1,332,85.8,3.263392
2021-07-26 17:00:00,0.02,0.0,900,15.5,82.5,41.0,56.3,314,86.7,3.531616
2021-07-26 18:00:00,0.01,0.0,504,15.2,78.1,46.0,55.7,311,87.1,3.531616
2021-07-26 19:00:00,0.0,0.0,161,14.3,72.5,53.0,54.2,321,87.2,3.6657279999999997
2021-07-26 20:00:00,0.0,0.0,7,14.4,67.0,64.0,54.3,318,86.8,2.8163519999999997
2021-07-26 21:00:00,0.0,0.0,0,14.3,65.8,66.0,54.2,328,86.3,2.056384
2021-07-26 22:00:00,0.0,0.0,0,14.2,64.5,69.0,54.0,327,85.4,2.369312
2021-07-26 23:00:00,0.0,0.0,0,14.0,63.6,70.0,53.5,315,84.5,1.609344
2021-07-27 01:00:00,0.0,0.0,0,14.2,62.5,74.0,54.0,305,82.7,2.45872
2021-07-27 02:00:00,0.0,0.0,0,14.6,62.3,76.0,54.6,22,81.9,1.251712
2021-07-27 03:00:00,0.0,0.0,0,14.6,62.3,76.0,54.7,143,81.1,1.4752319999999999
2021-07-27 04:00:00,0.0,0.0,0,17.4,60.9,95.0,59.5,245,80.4,1.028192
2021-07-27 05:00:00,0.0,0.0,2,17.8,60.5,99.0,60.2,307,79.7,0.983488
2021-07-27 06:00:00,0.0,0.0,27,18.5,61.8,98.0,61.3,327,79.0,1.0728959999999998
2021-07-27 07:00:00,0.0,0.0,110,18.1,64.8,87.0,60.7,345,78.5,1.4752319999999999
2021-07-27 08:00:00,0.0,0.0,355,17.5,67.5,76.0,59.8,258,78.1,1.0728959999999998
2021-07-27 09:00:00,0.01,0.0,782,17.0,71.2,65.0,58.9,279,78.0,1.56464
2021-07-27 10:00:00,0.02,0.0,1137,13.3,77.6,41.0,52.2,288,78.3,1.56464
2021-07-27 11:00:00,0.03,0.0,1581,11.9,83.6,30.0,49.2,305,79.3,2.7269439999999996
2021-07-27 12:00:00,0.03,0.0,1854,9.7,87.6,22.0,43.8,310,80.7,3.308096
2021-07-27 13:00:00,0.03,0.0,1887,11.8,90.9,24.0,49.0,327,82.3,3.486912
2021-07-27 14:00:00,0.03,0.0,1728,12.6,92.2,24.0,50.7,330,83.9,3.7551360000000003
2021-07-27 15:00:00,0.03,0.0,1693,12.8,93.7,24.0,51.2,332,85.4,3.79984
2021-07-27 16:00:00,0.03,0.0,1358,12.9,93.5,24.0,51.4,333,86.7,3.933952
2021-07-27 17:00:00,0.02,0.0,998,10.9,93.2,20.0,46.7,338,87.3,4.380992
